27002; Asse X_1_ test stop in corso; sinumerik_alarm_nck; 02.05.2020 00:03:38.3560000; 
66011; Selezione utensile: utensile selezionato 5712 manca o è bloccato  ==>>  canale 1 set N26600; sinumerik_alarm_nck; 15.05.2020 10:25:13.3850000; 15.05.2020 10:25:17.8510000
510219; Allarme SET da canale NC 1 attivo; sinumerik_alarm_plc_pmc; 15.05.2020 10:25:13.4710000; 15.05.2020 10:25:25.2290000
753838; Anomalia canale 1  DB2500.DBX0.3 Stato 0 manca; sinumerik_alarm_plc_pmc; 15.05.2020 11:25:14.1970000; 15.05.2020 11:25:25.6700000
66011; Selezione utensile: utensile selezionato 5712 manca o è bloccato  ==>>  canale 1 set N26600; sinumerik_alarm_nck; 15.05.2020 10:25:43.7610000; 15.05.2020 10:26:05.6500000
510219; Allarme SET da canale NC 1 attivo; sinumerik_alarm_plc_pmc; 15.05.2020 10:25:43.8070000; 15.05.2020 10:26:04.5930000
753838; Anomalia canale 1  DB2500.DBX0.3 Stato 0 manca; sinumerik_alarm_plc_pmc; 15.05.2020 11:25:44.7780000; 15.05.2020 11:26:05.1980000
16912; Canale 1: Influenza sul programma: azione 'Cambio al modo operativo di programma' possibile solo nello stato di Reset; sinumerik_alarm_nck; 15.05.2020 10:38:20.9370000; 15.05.2020 10:38:21.5100000
704346; Errore nello spostamento dell'utensile: ordine di spostamento paratoia dal magazzino utensili ausiliario impossibile -> utensile disponibile su alloggiamento speciale paratoia; sinumerik_alarm_plc_pmc; 15.05.2020 12:40:28.4610000; 15.05.2020 12:40:55.8410000
704347; Errore durante il caricamento utensile senza chip: preselezionato utensile caricato/scaricato con chip; sinumerik_alarm_plc_pmc; 15.05.2020 12:40:28.4610000; 15.05.2020 12:40:55.8410000
704346; Errore nello spostamento dell'utensile: ordine di spostamento paratoia dal magazzino utensili ausiliario impossibile -> utensile disponibile su alloggiamento speciale paratoia; sinumerik_alarm_plc_pmc; 15.05.2020 12:46:30.5200000; 15.05.2020 12:46:46.1790000
704347; Errore durante il caricamento utensile senza chip: preselezionato utensile caricato/scaricato con chip; sinumerik_alarm_plc_pmc; 15.05.2020 12:46:30.5200000; 15.05.2020 12:46:46.1790000
754803; Spia luminosa gestione degli utensili è attiva   manca; sinumerik_alarm_plc_pmc; 15.05.2020 13:55:41.0650000; 15.05.2020 13:56:20.3140000
704334; Anomalia presente al magazzino utensili ausiliarió; sinumerik_alarm_plc_pmc; 15.05.2020 12:56:08.3160000; 15.05.2020 12:56:19.4560000
6406; Canale 1: Manca la tacitazione PLC al comando 01; sinumerik_alarm_nck; 15.05.2020 12:56:18.7460000; 15.05.2020 12:56:19.9030000
16906; Canale 1: Influenza sul programma: azione 'Interrupt utente (posizione di default)' interrotta a causa di un allarme; sinumerik_alarm_nck; 15.05.2020 12:56:18.9660000; 15.05.2020 12:56:19.3870000
754803; Spia luminosa gestione degli utensili è attiva   manca; sinumerik_alarm_plc_pmc; 15.05.2020 13:56:31.6040000; 15.05.2020 13:56:41.5240000
6406; Canale 1: Manca la tacitazione PLC al comando 01; sinumerik_alarm_nck; 15.05.2020 12:56:39.6650000; 15.05.2020 12:56:40.6840000
16906; Canale 1: Influenza sul programma: azione 'Interrupt utente (posizione di default)' interrotta a causa di un allarme; sinumerik_alarm_nck; 15.05.2020 12:56:39.8850000; 15.05.2020 12:56:39.9780000
12080; Canale 1: Blocco 1: errore di sintassi nel testo 4; sinumerik_alarm_nck; 15.05.2020 21:27:30.4580000; 16.05.2020 08:28:52.0490000
27002; Asse X_1_ test stop in corso; sinumerik_alarm_nck; 16.05.2020 08:30:31.3240000; 16.05.2020 08:30:31.5280000
27002; Asse Y_1_ test stop in corso; sinumerik_alarm_nck; 16.05.2020 08:30:31.3240000; 16.05.2020 08:30:31.5280000
27002; Asse A_1_ test stop in corso; sinumerik_alarm_nck; 16.05.2020 08:30:31.3320000; 16.05.2020 08:30:31.5360000
27002; Asse SP1 test stop in corso; sinumerik_alarm_nck; 16.05.2020 08:30:31.3320000; 16.05.2020 08:30:31.5360000
27002; Asse Z_1_ test stop in corso; sinumerik_alarm_nck; 16.05.2020 08:30:31.3340000; 16.05.2020 08:30:31.5380000
27002; Asse B_1_ test stop in corso; sinumerik_alarm_nck; 16.05.2020 08:30:31.3340000; 16.05.2020 08:30:31.5380000
201798; Asse B_1_ DRV_3.14:2 (15), Componente NX_104 (1):SI Motion P1 (CU): Stop di prova per sorveglianze di movimento in corso.; fhy101011_05103400; 16.05.2020 08:30:31.3200000; 16.05.2020 08:30:32.3860000
201798; Asse A_1_ DRV_3.14:3 (17), Componente NX_104 (1):SI Motion P1 (CU): Stop di prova per sorveglianze di movimento in corso.; fhy101011_05103400; 16.05.2020 08:30:31.3200000; 16.05.2020 08:30:32.4010000
201798; Asse X_1_ DRV_3.3:3 (11), Componente NCU_01 (1):SI Motion P1 (CU): Stop di prova per sorveglianze di movimento in corso.; fhy101011_05103400; 16.05.2020 08:30:31.3210000; 16.05.2020 08:30:32.4980000
201798; Asse Y_1_ DRV_3.3:5 (12), Componente NCU_01 (1):SI Motion P1 (CU): Stop di prova per sorveglianze di movimento in corso.; fhy101011_05103400; 16.05.2020 08:30:31.3210000; 16.05.2020 08:30:32.5140000
201798; Asse Z_1_ DRV_3.3:4 (13), Componente NCU_01 (1):SI Motion P1 (CU): Stop di prova per sorveglianze di movimento in corso.; fhy101011_05103400; 16.05.2020 08:30:31.3210000; 16.05.2020 08:30:32.5380000
201798; Asse SP1 DRV_3.3:7 (18), Componente NCU_01 (1):SI Motion P1 (CU): Stop di prova per sorveglianze di movimento in corso.; fhy101011_05103400; 16.05.2020 08:30:31.3210000; 16.05.2020 08:30:32.5700000
27002; Asse ZM1_ test stop in corso; sinumerik_alarm_nck; 16.05.2020 08:30:31.7100000; 16.05.2020 08:30:31.9140000
27002; Asse Y_2_ test stop in corso; sinumerik_alarm_nck; 16.05.2020 08:30:31.7100000; 16.05.2020 08:30:31.9140000
27002; Asse ES1_ test stop in corso; sinumerik_alarm_nck; 16.05.2020 08:30:31.7120000; 16.05.2020 08:30:31.9160000
27002; Asse E_1_ test stop in corso; sinumerik_alarm_nck; 16.05.2020 08:30:31.7120000; 16.05.2020 08:30:31.9160000
27002; Asse Q_1_ test stop in corso; sinumerik_alarm_nck; 16.05.2020 08:30:31.7140000; 16.05.2020 08:30:31.9180000
27002; Asse EL1_ test stop in corso; sinumerik_alarm_nck; 16.05.2020 08:30:31.7140000; 16.05.2020 08:30:31.9180000
201798; Asse Q_1_ DRV_3.15:2 (22), Componente NX_105 (1):SI Motion P1 (CU): Stop di prova per sorveglianze di movimento in corso.; fhy101011_05103400; 16.05.2020 08:30:31.7040000; 16.05.2020 08:30:32.8500000
201798; Asse EL1_ DRV_3.15:4 (24), Componente NX_105 (1):SI Motion P1 (CU): Stop di prova per sorveglianze di movimento in corso.; fhy101011_05103400; 16.05.2020 08:30:31.7040000; 16.05.2020 08:30:32.8740000
201798; Asse ES1_ DRV_3.15:6 (26), Componente NX_105 (1):SI Motion P1 (CU): Stop di prova per sorveglianze di movimento in corso.; fhy101011_05103400; 16.05.2020 08:30:31.7040000; 16.05.2020 08:30:32.8900000
201798; Asse E_1_ DRV_3.15:5 (28), Componente NX_105 (1):SI Motion P1 (CU): Stop di prova per sorveglianze di movimento in corso.; fhy101011_05103400; 16.05.2020 08:30:31.7040000; 16.05.2020 08:30:32.9060000
201798; Asse ZM1_ DRV_3.15:3 (30), Componente NX_105 (1):SI Motion P1 (CU): Stop di prova per sorveglianze di movimento in corso.; fhy101011_05103400; 16.05.2020 08:30:31.7040000; 16.05.2020 08:30:32.9220000
12080; Canale 1: Blocco 1: errore di sintassi nel testo 4; sinumerik_alarm_nck; 16.05.2020 08:31:30.4500000; 16.05.2020 08:31:44.2740000
12080; Canale 1: Blocco 1: errore di sintassi nel testo 4; sinumerik_alarm_nck; 16.05.2020 08:31:46.7160000; 16.05.2020 08:32:26.2800000
12080; Canale 1: Blocco 1: errore di sintassi nel testo 4; sinumerik_alarm_nck; 16.05.2020 08:32:28.6290000; 16.05.2020 08:32:39.1070000
12080; Canale 1: Blocco 1: errore di sintassi nel testo 4; sinumerik_alarm_nck; 16.05.2020 08:33:07.6810000; 16.05.2020 08:33:21.6160000
12080; Canale 1: Blocco 1: errore di sintassi nel testo 4; sinumerik_alarm_nck; 16.05.2020 08:33:29.2580000; 16.05.2020 08:33:37.6450000
12080; Canale 1: Blocco 1: errore di sintassi nel testo 4; sinumerik_alarm_nck; 16.05.2020 08:33:49.4290000; 16.05.2020 08:33:59.2680000
12080; Canale 1: Blocco 1: errore di sintassi nel testo 4; sinumerik_alarm_nck; 16.05.2020 08:34:15.4260000; 16.05.2020 08:34:21.6310000
12080; Canale 1: Blocco 1: errore di sintassi nel testo 4; sinumerik_alarm_nck; 16.05.2020 08:34:29.1070000; 16.05.2020 08:34:35.7880000
12080; Canale 1: Blocco 1: errore di sintassi nel testo 4; sinumerik_alarm_nck; 16.05.2020 08:40:48.0730000; 16.05.2020 08:40:55.0870000
12080; Canale 1: Blocco 1: errore di sintassi nel testo 4; sinumerik_alarm_nck; 17.05.2020 08:04:11.3160000; 17.05.2020 08:05:59.6530000
12080; Canale 1: Blocco 1: errore di sintassi nel testo 4; sinumerik_alarm_nck; 17.05.2020 08:06:02.0560000; 17.05.2020 08:06:09.0540000
12080; Canale 1: Blocco 1: errore di sintassi nel testo 4; sinumerik_alarm_nck; 17.05.2020 08:08:18.5560000; 18.05.2020 06:44:16.1750000
27002; Asse X_1_ test stop in corso; sinumerik_alarm_nck; 18.05.2020 06:44:35.4030000; 18.05.2020 06:44:35.6070000
27002; Asse Y_1_ test stop in corso; sinumerik_alarm_nck; 18.05.2020 06:44:35.4030000; 18.05.2020 06:44:35.6070000
27002; Asse A_1_ test stop in corso; sinumerik_alarm_nck; 18.05.2020 06:44:35.4110000; 18.05.2020 06:44:35.6150000
27002; Asse SP1 test stop in corso; sinumerik_alarm_nck; 18.05.2020 06:44:35.4110000; 18.05.2020 06:44:35.6150000
27002; Asse Z_1_ test stop in corso; sinumerik_alarm_nck; 18.05.2020 06:44:35.4130000; 18.05.2020 06:44:35.6170000
27002; Asse B_1_ test stop in corso; sinumerik_alarm_nck; 18.05.2020 06:44:35.4130000; 18.05.2020 06:44:35.6170000
201798; Asse B_1_ DRV_3.14:2 (15), Componente NX_104 (1):SI Motion P1 (CU): Stop di prova per sorveglianze di movimento in corso.; fhy101011_05103400; 18.05.2020 06:44:35.4020000; 18.05.2020 06:44:36.4730000
201798; Asse A_1_ DRV_3.14:3 (17), Componente NX_104 (1):SI Motion P1 (CU): Stop di prova per sorveglianze di movimento in corso.; fhy101011_05103400; 18.05.2020 06:44:35.4020000; 18.05.2020 06:44:36.4880000
201798; Asse X_1_ DRV_3.3:3 (11), Componente NCU_01 (1):SI Motion P1 (CU): Stop di prova per sorveglianze di movimento in corso.; fhy101011_05103400; 18.05.2020 06:44:35.4030000; 18.05.2020 06:44:36.5770000
201798; Asse Y_1_ DRV_3.3:5 (12), Componente NCU_01 (1):SI Motion P1 (CU): Stop di prova per sorveglianze di movimento in corso.; fhy101011_05103400; 18.05.2020 06:44:35.4030000; 18.05.2020 06:44:36.5930000
201798; Asse Z_1_ DRV_3.3:4 (13), Componente NCU_01 (1):SI Motion P1 (CU): Stop di prova per sorveglianze di movimento in corso.; fhy101011_05103400; 18.05.2020 06:44:35.4030000; 18.05.2020 06:44:36.6090000
201798; Asse SP1 DRV_3.3:7 (18), Componente NCU_01 (1):SI Motion P1 (CU): Stop di prova per sorveglianze di movimento in corso.; fhy101011_05103400; 18.05.2020 06:44:35.4030000; 18.05.2020 06:44:36.6250000
27002; Asse ZM1_ test stop in corso; sinumerik_alarm_nck; 18.05.2020 06:44:35.7890000; 18.05.2020 06:44:35.9930000
27002; Asse Y_2_ test stop in corso; sinumerik_alarm_nck; 18.05.2020 06:44:35.7890000; 18.05.2020 06:44:35.9930000
27002; Asse ES1_ test stop in corso; sinumerik_alarm_nck; 18.05.2020 06:44:35.7910000; 18.05.2020 06:44:35.9950000
27002; Asse E_1_ test stop in corso; sinumerik_alarm_nck; 18.05.2020 06:44:35.7910000; 18.05.2020 06:44:35.9950000
27002; Asse Q_1_ test stop in corso; sinumerik_alarm_nck; 18.05.2020 06:44:35.7930000; 18.05.2020 06:44:35.9970000
27002; Asse EL1_ test stop in corso; sinumerik_alarm_nck; 18.05.2020 06:44:35.7930000; 18.05.2020 06:44:35.9970000
201798; Asse Q_1_ DRV_3.15:2 (22), Componente NX_105 (1):SI Motion P1 (CU): Stop di prova per sorveglianze di movimento in corso.; fhy101011_05103400; 18.05.2020 06:44:35.7870000; 18.05.2020 06:44:36.9210000
201798; Asse EL1_ DRV_3.15:4 (24), Componente NX_105 (1):SI Motion P1 (CU): Stop di prova per sorveglianze di movimento in corso.; fhy101011_05103400; 18.05.2020 06:44:35.7870000; 18.05.2020 06:44:36.9370000
201798; Asse ES1_ DRV_3.15:6 (26), Componente NX_105 (1):SI Motion P1 (CU): Stop di prova per sorveglianze di movimento in corso.; fhy101011_05103400; 18.05.2020 06:44:35.7870000; 18.05.2020 06:44:36.9530000
201798; Asse E_1_ DRV_3.15:5 (28), Componente NX_105 (1):SI Motion P1 (CU): Stop di prova per sorveglianze di movimento in corso.; fhy101011_05103400; 18.05.2020 06:44:35.7870000; 18.05.2020 06:44:36.9770000
201798; Asse ZM1_ DRV_3.15:3 (30), Componente NX_105 (1):SI Motion P1 (CU): Stop di prova per sorveglianze di movimento in corso.; fhy101011_05103400; 18.05.2020 06:44:35.7870000; 18.05.2020 06:44:37.0010000
14080; Canale 1: Blocco 165: destinazione del salto FINEABORT non trovata; sinumerik_alarm_nck; 18.05.2020 08:50:46.7720000; 18.05.2020 09:04:51.3380000
16927; Canale 1: Azione 'Cambio al modo operativo di programma' non consentita con elaborazione interrupt attiva; sinumerik_alarm_nck; 18.05.2020 09:07:30.4510000; 18.05.2020 09:07:31.5640000
27002; Asse X_1_ test stop in corso; sinumerik_alarm_nck; 19.05.2020 07:29:09.8490000; 19.05.2020 07:29:10.0530000
27002; Asse Y_1_ test stop in corso; sinumerik_alarm_nck; 19.05.2020 07:29:09.8490000; 19.05.2020 07:29:10.0530000
27002; Asse A_1_ test stop in corso; sinumerik_alarm_nck; 19.05.2020 07:29:09.8570000; 19.05.2020 07:29:10.0610000
27002; Asse SP1 test stop in corso; sinumerik_alarm_nck; 19.05.2020 07:29:09.8570000; 19.05.2020 07:29:10.0610000
27002; Asse Z_1_ test stop in corso; sinumerik_alarm_nck; 19.05.2020 07:29:09.8590000; 19.05.2020 07:29:10.0630000
27002; Asse B_1_ test stop in corso; sinumerik_alarm_nck; 19.05.2020 07:29:09.8590000; 19.05.2020 07:29:10.0630000
201798; Asse B_1_ DRV_3.14:2 (15), Componente NX_104 (1):SI Motion P1 (CU): Stop di prova per sorveglianze di movimento in corso.; fhy101011_05103400; 19.05.2020 07:29:09.8450000; 19.05.2020 07:29:10.9340000
201798; Asse A_1_ DRV_3.14:3 (17), Componente NX_104 (1):SI Motion P1 (CU): Stop di prova per sorveglianze di movimento in corso.; fhy101011_05103400; 19.05.2020 07:29:09.8450000; 19.05.2020 07:29:10.9550000
201798; Asse X_1_ DRV_3.3:3 (11), Componente NCU_01 (1):SI Motion P1 (CU): Stop di prova per sorveglianze di movimento in corso.; fhy101011_05103400; 19.05.2020 07:29:09.8460000; 19.05.2020 07:29:11.0340000
201798; Asse Y_1_ DRV_3.3:5 (12), Componente NCU_01 (1):SI Motion P1 (CU): Stop di prova per sorveglianze di movimento in corso.; fhy101011_05103400; 19.05.2020 07:29:09.8460000; 19.05.2020 07:29:11.0500000
201798; Asse Z_1_ DRV_3.3:4 (13), Componente NCU_01 (1):SI Motion P1 (CU): Stop di prova per sorveglianze di movimento in corso.; fhy101011_05103400; 19.05.2020 07:29:09.8460000; 19.05.2020 07:29:11.0820000
201798; Asse SP1 DRV_3.3:7 (18), Componente NCU_01 (1):SI Motion P1 (CU): Stop di prova per sorveglianze di movimento in corso.; fhy101011_05103400; 19.05.2020 07:29:09.8460000; 19.05.2020 07:29:11.0980000
27002; Asse ZM1_ test stop in corso; sinumerik_alarm_nck; 19.05.2020 07:29:10.2350000; 19.05.2020 07:29:10.4390000
27002; Asse Y_2_ test stop in corso; sinumerik_alarm_nck; 19.05.2020 07:29:10.2350000; 19.05.2020 07:29:10.4390000
27002; Asse ES1_ test stop in corso; sinumerik_alarm_nck; 19.05.2020 07:29:10.2370000; 19.05.2020 07:29:10.4410000
27002; Asse E_1_ test stop in corso; sinumerik_alarm_nck; 19.05.2020 07:29:10.2370000; 19.05.2020 07:29:10.4410000
27002; Asse Q_1_ test stop in corso; sinumerik_alarm_nck; 19.05.2020 07:29:10.2390000; 19.05.2020 07:29:10.4430000
27002; Asse EL1_ test stop in corso; sinumerik_alarm_nck; 19.05.2020 07:29:10.2390000; 19.05.2020 07:29:10.4430000
201798; Asse Q_1_ DRV_3.15:2 (22), Componente NX_105 (1):SI Motion P1 (CU): Stop di prova per sorveglianze di movimento in corso.; fhy101011_05103400; 19.05.2020 07:29:10.2290000; 19.05.2020 07:29:11.3860000
201798; Asse EL1_ DRV_3.15:4 (24), Componente NX_105 (1):SI Motion P1 (CU): Stop di prova per sorveglianze di movimento in corso.; fhy101011_05103400; 19.05.2020 07:29:10.2290000; 19.05.2020 07:29:11.4030000
201798; Asse ES1_ DRV_3.15:6 (26), Componente NX_105 (1):SI Motion P1 (CU): Stop di prova per sorveglianze di movimento in corso.; fhy101011_05103400; 19.05.2020 07:29:10.2290000; 19.05.2020 07:29:11.4180000
201798; Asse E_1_ DRV_3.15:5 (28), Componente NX_105 (1):SI Motion P1 (CU): Stop di prova per sorveglianze di movimento in corso.; fhy101011_05103400; 19.05.2020 07:29:10.2290000; 19.05.2020 07:29:11.4430000
201798; Asse ZM1_ DRV_3.15:3 (30), Componente NX_105 (1):SI Motion P1 (CU): Stop di prova per sorveglianze di movimento in corso.; fhy101011_05103400; 19.05.2020 07:29:10.2290000; 19.05.2020 07:29:11.4980000
; ----- Start Alarmerfassung -----; ; 19.05.2020 08:33:27.0970000; 19.05.2020 08:33:27.0970000
; ----- Avvio acquisizione allarmi -----; ; 19.05.2020 08:38:56.2690000; 19.05.2020 08:38:56.2690000
6560; Formato dati non consentito; sinumerik_alarm_nck; 20.05.2020 09:06:43.8950000; 20.05.2020 09:10:17.7610000
14014; Canale 1: Programma selezionato M5073100 non esistente oppure in editazione; sinumerik_alarm_nck; 20.05.2020 09:10:16.5430000; 20.05.2020 09:10:17.7610000
510217; Selezione programma canale 1: anomalia selezione programma pezzi; sinumerik_alarm_plc_pmc; 20.05.2020 09:10:16.7320000; 20.05.2020 09:10:18.4030000
753838; Anomalia canale 1  DB2500.DBX0.3 Stato 0 manca; sinumerik_alarm_plc_pmc; 20.05.2020 10:10:17.4260000; 20.05.2020 10:10:18.3340000
14080; Canale 1: Blocco 168: destinazione del salto FINE non trovata; sinumerik_alarm_nck; 20.05.2020 09:14:07.0770000; 20.05.2020 09:14:18.3340000
27002; Asse X_1_ test stop in corso; sinumerik_alarm_nck; 20.05.2020 09:15:44.3220000; 20.05.2020 09:15:44.5270000
27002; Asse Y_1_ test stop in corso; sinumerik_alarm_nck; 20.05.2020 09:15:44.3220000; 20.05.2020 09:15:44.5270000
27002; Asse A_1_ test stop in corso; sinumerik_alarm_nck; 20.05.2020 09:15:44.3300000; 20.05.2020 09:15:44.5350000
27002; Asse SP1 test stop in corso; sinumerik_alarm_nck; 20.05.2020 09:15:44.3300000; 20.05.2020 09:15:44.5350000
27002; Asse Z_1_ test stop in corso; sinumerik_alarm_nck; 20.05.2020 09:15:44.3320000; 20.05.2020 09:15:44.5370000
27002; Asse B_1_ test stop in corso; sinumerik_alarm_nck; 20.05.2020 09:15:44.3320000; 20.05.2020 09:15:44.5370000
201798; Asse B_1_ DRV_3.14:2 (15), Componente NX_104 (1):SI Motion P1 (CU): Stop di prova per sorveglianze di movimento in corso.; fhy101011_05103400; 20.05.2020 09:15:44.3260000; 20.05.2020 09:15:45.3850000
201798; Asse A_1_ DRV_3.14:3 (17), Componente NX_104 (1):SI Motion P1 (CU): Stop di prova per sorveglianze di movimento in corso.; fhy101011_05103400; 20.05.2020 09:15:44.3260000; 20.05.2020 09:15:45.4000000
201798; Asse X_1_ DRV_3.3:3 (11), Componente NCU_01 (1):SI Motion P1 (CU): Stop di prova per sorveglianze di movimento in corso.; fhy101011_05103400; 20.05.2020 09:15:44.3270000; 20.05.2020 09:15:45.5040000
201798; Asse Y_1_ DRV_3.3:5 (12), Componente NCU_01 (1):SI Motion P1 (CU): Stop di prova per sorveglianze di movimento in corso.; fhy101011_05103400; 20.05.2020 09:15:44.3270000; 20.05.2020 09:15:45.5200000
201798; Asse Z_1_ DRV_3.3:4 (13), Componente NCU_01 (1):SI Motion P1 (CU): Stop di prova per sorveglianze di movimento in corso.; fhy101011_05103400; 20.05.2020 09:15:44.3270000; 20.05.2020 09:15:45.5360000
201798; Asse SP1 DRV_3.3:7 (18), Componente NCU_01 (1):SI Motion P1 (CU): Stop di prova per sorveglianze di movimento in corso.; fhy101011_05103400; 20.05.2020 09:15:44.3270000; 20.05.2020 09:15:45.5530000
27002; Asse ZM1_ test stop in corso; sinumerik_alarm_nck; 20.05.2020 09:15:44.7090000; 20.05.2020 09:15:44.9130000
27002; Asse Y_2_ test stop in corso; sinumerik_alarm_nck; 20.05.2020 09:15:44.7090000; 20.05.2020 09:15:44.9130000
27002; Asse ES1_ test stop in corso; sinumerik_alarm_nck; 20.05.2020 09:15:44.7110000; 20.05.2020 09:15:44.9150000
27002; Asse E_1_ test stop in corso; sinumerik_alarm_nck; 20.05.2020 09:15:44.7110000; 20.05.2020 09:15:44.9150000
27002; Asse Q_1_ test stop in corso; sinumerik_alarm_nck; 20.05.2020 09:15:44.7130000; 20.05.2020 09:15:44.9170000
27002; Asse EL1_ test stop in corso; sinumerik_alarm_nck; 20.05.2020 09:15:44.7130000; 20.05.2020 09:15:44.9170000
201798; Asse Q_1_ DRV_3.15:2 (22), Componente NX_105 (1):SI Motion P1 (CU): Stop di prova per sorveglianze di movimento in corso.; fhy101011_05103400; 20.05.2020 09:15:44.7110000; 20.05.2020 09:15:45.8480000
201798; Asse EL1_ DRV_3.15:4 (24), Componente NX_105 (1):SI Motion P1 (CU): Stop di prova per sorveglianze di movimento in corso.; fhy101011_05103400; 20.05.2020 09:15:44.7110000; 20.05.2020 09:15:45.8640000
201798; Asse ES1_ DRV_3.15:6 (26), Componente NX_105 (1):SI Motion P1 (CU): Stop di prova per sorveglianze di movimento in corso.; fhy101011_05103400; 20.05.2020 09:15:44.7110000; 20.05.2020 09:15:45.8880000
201798; Asse E_1_ DRV_3.15:5 (28), Componente NX_105 (1):SI Motion P1 (CU): Stop di prova per sorveglianze di movimento in corso.; fhy101011_05103400; 20.05.2020 09:15:44.7110000; 20.05.2020 09:15:45.9040000
201798; Asse ZM1_ DRV_3.15:3 (30), Componente NX_105 (1):SI Motion P1 (CU): Stop di prova per sorveglianze di movimento in corso.; fhy101011_05103400; 20.05.2020 09:15:44.7110000; 20.05.2020 09:15:45.9200000
12080; Canale 1: Blocco 176: errore di sintassi nel testo - -; sinumerik_alarm_nck; 20.05.2020 09:19:18.4480000; 20.05.2020 09:19:47.7740000
66196; Mandrino 1: lunghezza dell'utensile L2 <> lunghezza di riferimento: G_Spi1_Control_L2_D[4] /- Tol ==>> canale 1 blocco N240; sinumerik_alarm_nck; 20.05.2020 09:31:08.2170000; 20.05.2020 09:31:20.4800000
510219; Allarme SET da canale NC 1 attivo; sinumerik_alarm_plc_pmc; 20.05.2020 09:31:08.3090000; 20.05.2020 09:31:20.8740000
753838; Anomalia canale 1  DB2500.DBX0.3 Stato 0 manca; sinumerik_alarm_plc_pmc; 20.05.2020 10:31:09.5580000; 20.05.2020 10:31:20.8400000
12550; Canale 1: Blocco 208: nome GO sconosciuto oppure non definito; sinumerik_alarm_nck; 20.05.2020 09:33:15.3970000; 20.05.2020 09:33:58.7650000
16927; Canale 1: Azione 'Cambio al modo operativo manuale' non consentita con elaborazione interrupt attiva; sinumerik_alarm_nck; 20.05.2020 09:35:32.2640000; 20.05.2020 09:35:35.1390000
66195; Mandrino 1: lunghezza dell'utensile L2 <> lunghezza di riferimento: G_Spi1_Control_L2_D[3] /- Tol ==>> canale 1 blocco N300; sinumerik_alarm_nck; 20.05.2020 09:46:43.8720000; 20.05.2020 09:47:29.3420000
510219; Allarme SET da canale NC 1 attivo; sinumerik_alarm_plc_pmc; 20.05.2020 09:46:43.9300000; 20.05.2020 09:47:29.6110000
753838; Anomalia canale 1  DB2500.DBX0.3 Stato 0 manca; sinumerik_alarm_plc_pmc; 20.05.2020 10:46:44.5440000; 20.05.2020 10:47:30.0780000
14080; Canale 1: Blocco 96: destinazione del salto T_48180 non trovata; sinumerik_alarm_nck; 20.05.2020 09:48:07.7220000; 20.05.2020 09:48:11.5380000
14011; Canale 1: Blocco 329 programma ELSE4 non esistente o in editazione; sinumerik_alarm_nck; 20.05.2020 09:51:57.7510000; 20.05.2020 09:52:07.6150000
65561; [G_TOOL_CHECK] Canale 1 Blocco N300 Lunghezza utensile tagliente 2 fuori tolleranza; sinumerik_alarm_nck; 20.05.2020 10:03:03.7630000; 20.05.2020 10:03:25.3260000
510219; Allarme SET da canale NC 1 attivo; sinumerik_alarm_plc_pmc; 20.05.2020 10:03:03.9460000; 20.05.2020 10:03:26.3760000
753838; Anomalia canale 1  DB2500.DBX0.3 Stato 0 manca; sinumerik_alarm_plc_pmc; 20.05.2020 11:03:04.4630000; 20.05.2020 11:03:26.8280000
10860; Canale 1: Blocco N1: non è stato programmato alcun avanzamento; sinumerik_alarm_nck; 20.05.2020 10:04:16.0410000; 20.05.2020 10:05:18.5010000
14011; Canale 1: Blocco 563 programma TXXXX non esistente o in editazione; sinumerik_alarm_nck; 20.05.2020 10:09:22.5070000; 20.05.2020 10:10:03.0790000
66195; Mandrino 1: lunghezza dell'utensile L2 <> lunghezza di riferimento: G_Spi1_Control_L2_D[3] /- Tol ==>> canale 1 blocco N300; sinumerik_alarm_nck; 20.05.2020 10:09:22.5130000; 20.05.2020 10:10:03.0790000
510219; Allarme SET da canale NC 1 attivo; sinumerik_alarm_plc_pmc; 20.05.2020 10:09:22.6080000; 20.05.2020 10:10:03.9840000
753838; Anomalia canale 1  DB2500.DBX0.3 Stato 0 manca; sinumerik_alarm_plc_pmc; 20.05.2020 11:09:23.1420000; 20.05.2020 11:10:03.8820000
66195; Mandrino 1: lunghezza dell'utensile L2 <> lunghezza di riferimento: G_Spi1_Control_L2_D[3] /- Tol ==>> canale 1 blocco N300; sinumerik_alarm_nck; 20.05.2020 10:11:48.3980000; 20.05.2020 10:12:05.4760000
510219; Allarme SET da canale NC 1 attivo; sinumerik_alarm_plc_pmc; 20.05.2020 10:11:48.5270000; 20.05.2020 10:12:05.8370000
753838; Anomalia canale 1  DB2500.DBX0.3 Stato 0 manca; sinumerik_alarm_plc_pmc; 20.05.2020 11:11:49.1820000; 20.05.2020 11:12:05.8960000
701711; Impianto lubrorefrigerante pompa ad alta pressione  selezione pressione fuori range valido; sinumerik_alarm_plc_pmc; 20.05.2020 10:17:20.7880000; 20.05.2020 10:17:29.6300000
753839; Anomalia canale 2  DB2500.DBX100.3 Stato 0 manca; sinumerik_alarm_plc_pmc; 20.05.2020 11:17:22.0620000; 20.05.2020 11:17:29.9620000
701711; Impianto lubrorefrigerante pompa ad alta pressione  selezione pressione fuori range valido; sinumerik_alarm_plc_pmc; 20.05.2020 10:17:30.4740000; 20.05.2020 10:17:32.3220000
